preco,valor_condominio,area,quartos,banheiros,vagas,cidade,bairro,tipo,churrasqueira,armarios_cozinha,varanda,piscina,salao,seguranca,portaria,elevador,academia
180000.0,250.0,54.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,1,0,1,0,1,0,0,0,0
184922.0,0.0,46.0,2.0,1.0,1.0,Serra,Estância Monazítica,apartamento,0,0,1,1,1,1,1,1,0
184921.0,1.0,46.0,2.0,1.0,1.0,Serra,Estância Monazítica,apartamento,0,0,1,1,1,1,1,1,0
184920.0,1.0,46.0,2.0,1.0,1.0,Serra,Estância Monazítica,apartamento,0,0,1,1,1,1,1,1,0
139900.0,0.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
170000.0,220.0,52.0,2.0,1.0,1.0,Serra,Praia da Baleia,apartamento,0,1,0,1,0,1,0,0,0
245000.0,0.0,70.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
184000.0,310.0,63.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
125000.0,180.0,49.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,0,0,1,0,1,0,0,1,0
235000.0,0.0,57.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
124900.0,230.0,49.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,1,0,1,0,1,0,0,1,0
519900.0,0.0,109.0,4.0,3.0,2.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
197000.0,345.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
750000.0,480.0,106.0,4.0,4.0,2.0,Serra,Morada de Laranjeiras,cobertura,0,0,0,0,0,0,0,0,0
270000.0,380.0,68.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
170000.0,250.0,46.0,2.0,1.0,1.0,Serra,Estância Monazítica,apartamento,1,0,1,1,1,0,0,0,0
264900.0,0.0,82.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,1,1,1,1,1,1,1,0
137000.0,250.0,47.0,2.0,1.0,1.0,Serra,São Diogo II,apartamento,1,1,0,1,1,1,1,0,0
185000.0,190.0,69.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
320000.0,275.0,87.0,3.0,2.0,2.0,Cariacica,Campo Grande,apartamento,1,1,1,1,1,1,1,1,0
240000.0,0.0,62.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
199000.0,250.0,60.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,0,0,0,0
125000.0,220.0,46.0,2.0,1.0,1.0,Serra,São Diogo II,apartamento,1,1,1,0,0,0,0,1,0
249000.0,0.0,68.0,3.0,2.0,1.0,Serra,0,apartamento,0,0,0,0,0,0,0,0,0
325000.0,300.0,69.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
319900.0,410.0,70.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
335000.0,0.0,90.0,3.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,1,0,0,0,0,0,0,0
180000.0,0.0,54.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,0,0,0,1,0,1,0
135000.0,0.0,62.0,3.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,1,1,1,0,0
259900.0,0.0,70.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,1,1,1,1,1,0
165000.0,0.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,1,1,1,1,1,0
270000.0,0.0,68.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
265000.0,315.0,70.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,0,1,1,1,1,1,0
145000.0,0.0,57.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
209900.0,300.0,77.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,0,1,0,0,0,0,0
135000.0,0.0,48.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,1,1,1,1,0,1
128000.0,200.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,1,1,1,0,1,1
220000.0,0.0,56.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,0,0,0,0
129000.0,0.0,52.0,2.0,2.0,2.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,0
250000.0,250.0,70.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
129900.0,170.0,50.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,1,1,0,1,1,1,0,0
399004.0,0.0,73.0,3.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
145000.0,320.0,47.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,1,1,1,1,0,0,0,0,0
380000.0,390.0,78.0,3.0,2.0,2.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
320000.0,0.0,71.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
439900.0,0.0,120.0,3.0,3.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,1,0,0,0
300000.0,0.0,50.0,2.0,2.0,4.0,Serra,Jardim Atlântico,apartamento,0,0,0,0,0,0,0,0,0
142000.0,0.0,50.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
155000.0,0.0,57.0,3.0,1.0,1.0,Serra,Praia da Baleia,apartamento,0,0,0,0,0,0,0,0,0
275000.0,0.0,70.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
174900.0,0.0,49.0,2.0,1.0,0.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,0,1,0,1,0,0
145000.0,220.0,48.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
119000.0,250.0,49.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,1,0,0,1,0,0,0
139900.0,190.0,55.0,2.0,1.0,1.0,Serra,Chácara Parreiral,apartamento,1,1,1,1,1,1,1,1,1
139889.0,0.0,48.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
173030.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
173925.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
173825.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
250000.0,300.0,95.0,3.0,2.0,2.0,Serra,Jardim Atlântico,apartamento,0,1,0,0,0,0,0,0,0
143130.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
143030.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
143925.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
230000.0,280.0,68.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
176999.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175995.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175895.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175795.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175695.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
149900.0,0.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,0,0,0,0,0,0,0
139900.0,0.0,48.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,1,1,0,0,0,0,0
150510.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
150410.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
150310.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
215000.0,0.0,65.0,2.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
249500.0,300.0,65.0,2.0,2.0,1.0,Serra,Hélio Ferraz,apartamento,1,1,1,1,0,0,0,0,0
399000.0,0.0,73.0,3.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
180000.0,270.0,62.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,1,1,1,1,1,1,0
130000.0,190.0,52.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
165000.0,0.0,49.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,0,1,1,0,0
171981.0,250.0,48.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
229900.0,0.0,70.0,3.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
300000.0,350.0,70.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
220000.0,0.0,55.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
239900.0,335.0,62.0,2.0,2.0,0.0,Serra,Parque Residencial Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
220000.0,0.0,68.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
170000.0,0.0,54.0,2.0,1.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
250000.0,0.0,60.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
245000.0,0.0,53.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,1,1,0,0,0,0,0,0
750000.0,480.0,160.0,4.0,4.0,2.0,Serra,0,cobertura,1,0,1,1,1,1,1,1,0
250000.0,0.0,65.0,2.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
239900.0,335.0,62.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
278000.0,280.0,63.0,2.0,2.0,1.0,Serra,Hélio Ferraz,apartamento,0,0,0,0,0,0,0,0,0
369900.0,0.0,78.0,3.0,1.0,1.0,Serra,Valparaíso,apartamento,1,0,1,1,1,0,0,0,0
380000.0,1.0,82.0,3.0,2.0,1.0,Serra,Hélio Ferraz,apartamento,1,1,1,0,0,0,0,0,0
180000.0,0.0,53.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
159900.0,270.0,70.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,1,1,1,0,1,1,1,0
154900.0,0.0,50.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
379900.0,450.0,85.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
350000.0,0.0,85.0,3.0,2.0,2.0,Serra,Colina De Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
140000.0,230.0,55.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,1,1,1,1,1,1,0,1
263000.0,0.0,65.0,2.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
349900.0,389.0,85.0,3.0,2.0,2.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
170000.0,0.0,57.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
129027.0,0.0,50.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,1,1,1,0,1
129025.0,0.0,50.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,1,1,1,0,0
129022.0,0.0,50.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,0,0,0,0,0
450021.0,0.0,50.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,0,0,0,0,0
129020.0,0.0,50.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,0,0,0,0,0,0,0,0
184900.0,190.0,65.0,3.0,1.0,2.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
255000.0,250.0,70.0,3.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,1,1,1,0,0,0,0,0
219900.0,0.0,75.0,3.0,2.0,1.0,Serra,Parque Res Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
520000.0,0.0,109.0,4.0,2.0,2.0,Serra,0,apartamento,1,0,1,1,0,0,0,0,0
199000.0,240.0,54.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
159900.0,0.0,57.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
139900.0,0.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
158000.0,0.0,50.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
140000.0,250.0,47.0,2.0,2.0,1.0,Serra,Estância Monazítica,apartamento,1,0,0,0,1,1,1,0,0
374900.0,315.0,79.0,3.0,2.0,2.0,Serra,Hélio Ferraz,apartamento,0,0,0,0,0,0,0,0,0
429000.0,0.0,96.0,3.0,3.0,2.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
184900.0,0.0,60.0,3.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,1,1,1,0,0
240000.0,0.0,62.0,2.0,2.0,1.0,Serra,0,apartamento,1,0,1,1,0,0,0,0,0
169900.0,0.0,52.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
169000.0,302.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
139900.0,0.0,55.0,2.0,1.0,1.0,Serra,Praia da Baleia,apartamento,0,0,1,0,0,0,0,0,0
150000.0,250.0,93.0,2.0,1.0,1.0,Serra,Jardim Atlântico,apartamento,0,1,0,0,0,0,0,0,0
119900.0,250.0,47.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,1,0,0,1,1,1,0,0
299900.0,340.0,67.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
250000.0,0.0,86.0,3.0,2.0,1.0,Cariacica,São Conrado,apartamento,0,1,0,0,0,0,0,0,0
250000.0,0.0,74.0,3.0,2.0,1.0,Serra,Camará,apartamento,0,0,0,0,0,0,0,0,0
165000.0,315.0,48.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,0,0,0,0,0,0,0,0,0
190000.0,0.0,100.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,cobertura,1,1,1,0,1,0,1,0,0
250000.0,300.0,65.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
132002.0,1.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,1,0,0,1,0,0,0,0,0
132020.0,1.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,1,0,0,1,1,1,1,0,1
178000.0,0.0,62.0,3.0,3.0,1.0,Serra,0,apartamento,1,1,1,1,0,0,0,0,0
215000.0,220.0,60.0,2.0,1.0,1.0,Serra,Santa Luzia,apartamento,1,0,0,1,0,0,0,0,0
250000.0,303.0,86.0,2.0,2.0,1.0,Serra,Rosário de Fátima,apartamento,0,0,0,1,1,0,1,0,0
120000.0,190.0,48.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,1,1,1,0,0
520000.0,0.0,109.0,4.0,2.0,2.0,Serra,Valparaíso,apartamento,0,1,1,0,0,0,0,0,0
189000.0,0.0,60.0,2.0,1.0,1.0,Serra,Residencial Vista do Mestre,apartamento,0,1,1,0,0,0,0,0,0
239000.0,290.0,63.0,2.0,2.0,1.0,Serra,Hélio Ferraz,apartamento,1,1,1,1,0,0,0,0,0
200000.0,320.0,70.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
379000.0,0.0,84.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
165000.0,0.0,52.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
240000.0,0.0,69.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,0,0,0,0,0,0
184900.0,330.0,61.0,3.0,2.0,1.0,Serra,Chácara Parreiral,apartamento,0,1,1,0,0,0,0,0,0
130000.0,220.0,64.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,0,0,1,1,1,0,0
280000.0,0.0,75.0,3.0,2.0,2.0,Cariacica,São Conrado,apartamento,0,0,1,0,0,0,0,0,0
130000.0,230.0,45.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,0,1,1,1,1,0,1
130000.0,250.0,50.0,2.0,1.0,0.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
159900.0,240.0,51.0,2.0,2.0,1.0,Serra,Residencial Vista do Mestre,apartamento,0,1,0,0,0,0,0,0,0
198500.0,0.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
145000.0,0.0,45.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
190000.0,200.0,107.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
319900.0,360.0,70.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
139900.0,200.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,1,0,0
175000.0,0.0,49.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,1,1,1,1,1,0
173725.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
143725.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
173625.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
173525.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
175790.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175985.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
143825.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
143625.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
250000.0,282.0,70.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,0,1,0,1,0,1,0,0,0
175990.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175890.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
150000.0,260.0,50.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,1,0,0,0,0,0
175690.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
155105.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
155005.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
154905.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
379000.0,0.0,84.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
210000.0,250.0,60.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
339000.0,250.0,72.0,2.0,2.0,1.0,Serra,Hélio Ferraz,apartamento,0,1,0,0,0,0,0,0,0
270000.0,0.0,65.0,2.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
129900.0,0.0,68.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,0,1,1,0,1,1,1,0,0
350000.0,0.0,77.0,3.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
229900.0,0.0,54.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
164500.0,250.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
150000.0,0.0,50.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
169900.0,0.0,53.0,2.0,1.0,1.0,Serra,0,apartamento,0,0,0,0,0,0,0,0,0
240000.0,0.0,56.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,1,1,1,1,1,1,1,0
180000.0,158.0,48.0,2.0,2.0,1.0,Serra,Manguinhos,apartamento,1,0,0,0,0,0,0,0,0
225000.0,180.0,75.0,3.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
195000.0,0.0,56.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
150000.0,0.0,52.0,2.0,1.0,0.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
215000.0,280.0,60.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,1,1,1,1,1,0
149999.0,0.0,51.0,2.0,1.0,0.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
120000.0,230.0,47.0,2.0,1.0,1.0,Serra,Estância Monazítica,apartamento,0,1,0,0,1,1,1,0,0
250000.0,0.0,60.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
150000.0,0.0,53.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,1,0,1,1,0,0,0
164900.0,0.0,52.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,0,0,0,0,0,0,0,0,0
259900.0,0.0,69.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,1,1,1,1,1,0
220000.0,300.0,54.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
139900.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
180000.0,0.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
280000.0,0.0,69.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
275000.0,0.0,72.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
209900.0,190.0,65.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,1,1,1,1,1,0
235000.0,300.0,57.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
174900.0,0.0,52.0,2.0,2.0,1.0,Serra,São Diogo I,apartamento,0,0,0,0,0,0,0,0,0
200000.0,260.0,54.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,0,0,0,0
140000.0,0.0,48.0,2.0,1.0,1.0,Serra,Chácara Parreiral,apartamento,0,0,0,0,0,0,0,0,0
132503.0,1.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,1,0,0,1,1,1,1,0,1
132502.0,1.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,1,0,0,1,1,1,1,0,1
155000.0,0.0,52.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
132501.0,1.0,45.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,1,0,0,1,1,1,1,0,1
319000.0,0.0,69.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,0,0,0,0
189990.0,0.0,67.0,3.0,3.0,2.0,Serra,Praia da Baleia,apartamento,0,1,1,0,0,0,0,0,0
169000.0,0.0,60.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,1,1,1,1,0,0
155000.0,0.0,55.0,3.0,1.0,1.0,Serra,Praia da Baleia,apartamento,0,1,1,1,1,1,1,0,0
264900.0,385.0,72.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
228000.0,0.0,67.0,3.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
118000.0,0.0,48.0,2.0,1.0,1.0,Serra,Praia da Baleia,apartamento,0,1,1,1,1,1,1,0,0
169000.0,0.0,62.0,3.0,2.0,1.0,Serra,Chácara Parreiral,apartamento,0,0,0,0,0,0,0,0,0
265000.0,0.0,65.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
250000.0,0.0,72.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
150000.0,250.0,49.0,2.0,2.0,1.0,Serra,Residencial Vista do Mestre,apartamento,0,1,0,1,1,1,1,1,0
420000.0,295.0,79.0,3.0,2.0,2.0,Serra,Hélio Ferraz,apartamento,0,0,0,0,0,0,0,0,0
205000.0,330.0,57.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
